AnoMes,PAG_PFPJ,REC_PFPJ,PAG_REGIAO,REC_REGIAO,PAG_IDADE,REC_IDADE,FORMAINICIACAO,NATUREZA,FINALIDADE,VALOR,QUANTIDADE
202411,PF,PF,NORTE,SUDESTE,entre 30 e 39 anos,Nao informado,INIC,P2P,Pix,"381,73",3
202411,PF,PF,NORTE,NORDESTE,entre 20 e 29 anos,até 19 anos,QRES,P2P,Pix,"176866,98",6060
202411,PF,PJ,NORTE,NORTE,mais de 60 anos,Nao se aplica,MANU,P2B,Pix,"63150652,05",123723
202411,PF,PF,NORTE,NORTE,até 19 anos,entre 40 e 49 anos,DICT,P2P,Pix,"124549732,49",1554452
202411,PF,PF,CENTRO-OESTE,SUDESTE,entre 50 e 59 anos,até 19 anos,Nao disponivel,P2P,Nao disponivel,"4199,76",277
202411,PF,PJ,NORDESTE,CENTRO-OESTE,entre 30 e 39 anos,Nao se aplica,QRDN,P2B,Pix,"131217339,13",1879385
202411,PJ,PF,SUDESTE,SUDESTE,Nao se aplica,até 19 anos,MANU,B2P,Pix,"232104204,42",757994
202411,PF,PF,NORDESTE,NORTE,entre 20 e 29 anos,até 19 anos,QRES,P2P,Pix,"178338,73",6591
202411,PF,PF,CENTRO-OESTE,SUDESTE,entre 20 e 29 anos,entre 30 e 39 anos,DICT,P2P,Pix,"73088625,15",336782
202411,PF,PF,SUDESTE,Nao informado,entre 20 e 29 anos,até 19 anos,DICT,P2P,Pix,"46976,36",452
202411,PF,PJ,Nao informado,SUL,mais de 60 anos,Nao se aplica,MANU,P2B,Pix,"1158958,47",251
202411,PF,PF,Nao informado,CENTRO-OESTE,entre 40 e 49 anos,entre 30 e 39 anos,DICT,P2P,Pix,"2653242,12",3816
202411,PF,PF,NORTE,NORDESTE,entre 40 e 49 anos,entre 50 e 59 anos,QRDN,P2P,Pix,"817453,55",21410
202411,PF,PF,Nao informado,NORDESTE,mais de 60 anos,mais de 60 anos,QRES,P2P,Pix,"9130,22",95
202411,PF,PF,CENTRO-OESTE,NORTE,entre 30 e 39 anos,entre 50 e 59 anos,QRES,P2P,Pix,"685210,08",18159
202411,PF,PF,NORTE,NORTE,entre 40 e 49 anos,entre 30 e 39 anos,QRDN,P2P,Pix,"31110088,95",988395
202411,PJ,PJ,SUDESTE,SUL,Nao se aplica,Nao se aplica,QRDN,B2G,Pix,"37003149,86",12873
202411,PF,PJ,NORDESTE,SUDESTE,até 19 anos,Nao se aplica,Nao disponivel,P2B,Nao disponivel,"574991,06",1470
202411,PF,PF,SUL,NORDESTE,até 19 anos,entre 50 e 59 anos,MANU,P2P,Pix,"202546,24",1385
202411,PJ,PJ,SUL,Nao informado,Nao se aplica,Nao se aplica,QRDN,B2B,Pix,"32179,3",204
202411,PF,PF,NORDESTE,Nao informado,entre 20 e 29 anos,entre 50 e 59 anos,MANU,P2P,Pix,"119723,31",748
202411,PF,PJ,SUL,Nao informado,mais de 60 anos,Nao se aplica,DICT,P2B,Pix,"5547,22",22
202411,PF,PF,CENTRO-OESTE,SUDESTE,mais de 60 anos,mais de 60 anos,Nao disponivel,P2P,Nao disponivel,"41860,79",75
202411,PF,PF,SUDESTE,Nao informado,entre 50 e 59 anos,entre 30 e 39 anos,MANU,P2P,Pix,"1030561,49",1997
202411,PF,PJ,SUDESTE,SUL,entre 20 e 29 anos,Nao se aplica,QRDN,P2G,Pix,"963910,94",3404
202411,PJ,PJ,SUDESTE,SUDESTE,Nao se aplica,Nao se aplica,QRDN,B2B,Pix Saque,"7665478,4",17466
202411,PF,PF,NORDESTE,Nao informado,entre 30 e 39 anos,entre 30 e 39 anos,DICT,P2P,Pix,"4596881,13",18867
202411,PF,PF,CENTRO-OESTE,Nao informado,entre 40 e 49 anos,entre 50 e 59 anos,Nao disponivel,P2P,Nao disponivel,"1692,61",3
202411,PJ,PF,CENTRO-OESTE,CENTRO-OESTE,Nao se aplica,até 19 anos,Nao disponivel,B2P,Nao disponivel,"592033,1",6105
202411,PJ,PF,NORTE,SUL,Nao se aplica,até 19 anos,DICT,B2P,Pix,"5512444,33",39722
202411,PJ,PF,NORDESTE,NORTE,Nao se aplica,entre 40 e 49 anos,Nao disponivel,B2P,Nao disponivel,"413363,32",5883
202411,PJ,PJ,SUL,NORDESTE,Nao se aplica,Nao se aplica,Nao disponivel,B2B,Nao disponivel,"6748607,82",13981
202411,PF,PJ,CENTRO-OESTE,CENTRO-OESTE,entre 40 e 49 anos,Nao se aplica,QRES,P2G,Pix,"864504,82",8691
202411,PF,PJ,NORTE,NORDESTE,entre 40 e 49 anos,Nao se aplica,QRDN,P2G,Pix,"662228,9",1328
202411,PF,PJ,CENTRO-OESTE,CENTRO-OESTE,entre 20 e 29 anos,Nao se aplica,QRDN,P2B,Pix Troco,"11736,92",24
202411,PJ,PJ,NORDESTE,NORDESTE,Nao se aplica,Nao se aplica,DICT,B2G,Pix,"3986663,17",1501
202411,PF,PF,CENTRO-OESTE,NORDESTE,entre 30 e 39 anos,entre 40 e 49 anos,MANU,P2P,Pix,"11839336,27",62469
202411,PF,PJ,Nao informado,NORTE,entre 30 e 39 anos,Nao se aplica,DICT,P2B,Pix,"2447827,54",2705
202411,PF,PF,NORDESTE,NORTE,até 19 anos,entre 20 e 29 anos,QRDN,P2P,Pix,"219049,52",8993
202411,PF,PJ,CENTRO-OESTE,CENTRO-OESTE,entre 50 e 59 anos,Nao se aplica,QRES,P2B,Pix,"222714533,24",1268607
202411,PF,PJ,NORTE,SUDESTE,entre 20 e 29 anos,Nao se aplica,QRDN,P2B,Pix Troco,"43,95",1
202411,PF,PF,CENTRO-OESTE,CENTRO-OESTE,entre 40 e 49 anos,entre 20 e 29 anos,MANU,P2P,Pix,"134691157,5",764738
202411,PF,PJ,CENTRO-OESTE,CENTRO-OESTE,mais de 60 anos,Nao se aplica,QRES,P2G,Pix,"257435,07",2288
202411,PF,PF,NORTE,NORDESTE,mais de 60 anos,até 19 anos,MANU,P2P,Pix,"134619,72",1735
202411,PF,PF,SUDESTE,SUDESTE,entre 20 e 29 anos,entre 30 e 39 anos,MANU,P2P,Pix,"1022634958,36",6091670
202411,PF,PF,NORTE,SUDESTE,entre 20 e 29 anos,mais de 60 anos,Nao disponivel,P2P,Nao disponivel,"88773,66",287
202411,PF,PF,CENTRO-OESTE,NORDESTE,entre 20 e 29 anos,entre 20 e 29 anos,Nao disponivel,P2P,Nao disponivel,"629336,77",3282
202411,PF,PF,SUL,NORDESTE,entre 40 e 49 anos,até 19 anos,MANU,P2P,Pix,"435309,72",5180
202411,PF,PF,NORTE,SUDESTE,mais de 60 anos,entre 20 e 29 anos,QRES,P2P,Pix,"342366,16",2102
202411,PF,PF,NORDESTE,SUDESTE,até 19 anos,entre 30 e 39 anos,QRES,P2P,Pix,"2106249,93",92051
202411,PF,PJ,CENTRO-OESTE,NORTE,entre 40 e 49 anos,Nao se aplica,DICT,P2B,Pix,"78330504,56",54521
202411,PF,PF,SUDESTE,NORDESTE,mais de 60 anos,mais de 60 anos,DICT,P2P,Pix,"51758233,66",112344
202411,PF,PJ,NORTE,SUDESTE,entre 30 e 39 anos,Nao se aplica,Nao disponivel,P2B,Nao disponivel,"828914,52",773
202411,PF,PF,SUDESTE,CENTRO-OESTE,mais de 60 anos,entre 20 e 29 anos,QRES,P2P,Pix,"482789,63",3164
202411,PJ,PF,SUL,NORTE,Nao se aplica,mais de 60 anos,MANU,B2P,Pix,"16016313,06",6321
202411,PF,PF,Nao informado,NORTE,entre 40 e 49 anos,até 19 anos,QRDN,P2P,Pix,"1667,5",47
202411,PF,PF,SUDESTE,CENTRO-OESTE,até 19 anos,entre 20 e 29 anos,QRDN,P2P,Pix,"275232,09",7560
202411,PF,PF,NORTE,Nao informado,entre 20 e 29 anos,entre 50 e 59 anos,Nao disponivel,P2P,Nao disponivel,"973,89",8
202411,PJ,PF,SUDESTE,NORDESTE,Nao se aplica,entre 30 e 39 anos,Nao disponivel,B2P,Nao disponivel,"51771112,86",655710
202411,PF,PF,NORDESTE,SUL,até 19 anos,entre 20 e 29 anos,QRES,P2P,Pix,"270453,76",15642
202411,PJ,PF,NORTE,Nao informado,Nao se aplica,até 19 anos,DICT,B2P,Pix,"176800,68",121
202411,PJ,PF,SUDESTE,Nao informado,Nao se aplica,entre 40 e 49 anos,MANU,G2P,Pix,"12057,71",2
202411,PF,PF,SUL,Nao informado,entre 40 e 49 anos,entre 40 e 49 anos,QRDN,P2P,Pix,"6666,53",53
202411,PF,PF,NORTE,NORTE,entre 20 e 29 anos,entre 20 e 29 anos,MANU,P2P,Pix,"1544663339,97",10078487
202411,PF,PF,NORDESTE,NORDESTE,entre 20 e 29 anos,até 19 anos,DICT,P2P,Pix,"407072334,45",5369829
202411,PF,PJ,NORTE,CENTRO-OESTE,entre 20 e 29 anos,Nao se aplica,MANU,P2G,Pix,"3649,79",7
202411,PF,PF,CENTRO-OESTE,Nao informado,entre 40 e 49 anos,mais de 60 anos,QRDN,P2P,Pix,"1734,2",31
202411,PF,PJ,NORTE,SUL,entre 30 e 39 anos,Nao se aplica,Nao disponivel,P2B,Nao disponivel,"261116,69",209
202411,PF,PF,SUL,Nao informado,entre 40 e 49 anos,mais de 60 anos,QRES,P2P,Pix,"18217,3",283
202411,PF,PF,Nao informado,SUL,entre 40 e 49 anos,até 19 anos,Nao disponivel,P2P,Nao disponivel,1031,2
202411,PF,PF,NORTE,SUDESTE,mais de 60 anos,entre 30 e 39 anos,QRES,P2P,Pix,"471894,61",2970
202411,PF,PJ,NORTE,SUDESTE,até 19 anos,Nao se aplica,DICT,P2B,Pix,"6138822,21",23449
202411,PF,PF,CENTRO-OESTE,NORDESTE,entre 40 e 49 anos,entre 20 e 29 anos,QRDN,P2P,Pix,"1137881,21",30668
202411,PF,PJ,SUDESTE,CENTRO-OESTE,entre 20 e 29 anos,Nao se aplica,QRES,P2G,Pix,"15248,07",180
202411,PF,PJ,CENTRO-OESTE,CENTRO-OESTE,entre 30 e 39 anos,Nao se aplica,QRDN,P2B,Pix Saque,"4610130,69",17833
202411,PF,PF,SUL,CENTRO-OESTE,entre 30 e 39 anos,entre 40 e 49 anos,Nao disponivel,P2P,Nao disponivel,"82000,43",308
202411,PJ,PJ,CENTRO-OESTE,CENTRO-OESTE,Nao se aplica,Nao se aplica,DICT,G2B,Pix,"131878686,19",12460
202411,PF,PJ,Nao informado,CENTRO-OESTE,até 19 anos,Nao se aplica,QRDN,P2B,Pix Saque,200,1
202411,PF,PF,SUDESTE,SUL,até 19 anos,entre 50 e 59 anos,DICT,P2P,Pix,"3580945,32",23598
202411,PF,PF,SUDESTE,SUDESTE,entre 30 e 39 anos,Nao informado,QRES,P2P,Pix,"6344974,65",5859
202411,PJ,PF,NORDESTE,CENTRO-OESTE,Nao se aplica,entre 20 e 29 anos,DICT,G2P,Pix,"77207,83",53
202411,PF,PF,Nao informado,CENTRO-OESTE,mais de 60 anos,entre 20 e 29 anos,DICT,P2P,Pix,"565032,57",599
202411,PF,PF,NORTE,CENTRO-OESTE,até 19 anos,entre 20 e 29 anos,QRES,P2P,Pix,"301940,64",11265
202411,PF,PF,SUDESTE,NORDESTE,entre 50 e 59 anos,entre 40 e 49 anos,MANU,P2P,Pix,"32046062,9",125487
202411,PF,PF,SUDESTE,NORDESTE,entre 30 e 39 anos,entre 20 e 29 anos,Nao disponivel,P2P,Nao disponivel,"1068487,65",6432
202411,PF,PJ,SUDESTE,NORTE,entre 40 e 49 anos,Nao se aplica,DICT,P2G,Pix,"35652,14",36
202411,PF,PJ,NORTE,SUL,até 19 anos,Nao se aplica,QRDN,P2B,Pix Saque,"250004,67",1208
202411,PF,PJ,SUDESTE,SUDESTE,entre 50 e 59 anos,Nao se aplica,QRES,P2G,Pix,"6804827,68",34565
202411,PF,PF,CENTRO-OESTE,NORDESTE,entre 40 e 49 anos,entre 20 e 29 anos,MANU,P2P,Pix,"9692546,42",66888
202411,PF,PF,SUL,NORDESTE,mais de 60 anos,entre 30 e 39 anos,Nao disponivel,P2P,Nao disponivel,"15544,03",45
202411,PF,PF,CENTRO-OESTE,SUDESTE,entre 40 e 49 anos,Nao informado,QRES,P2P,Pix,"602410,45",430
202411,PF,PF,SUDESTE,NORTE,entre 50 e 59 anos,entre 20 e 29 anos,QRES,P2P,Pix,"368176,58",6586
202411,PF,PF,SUL,CENTRO-OESTE,entre 50 e 59 anos,entre 40 e 49 anos,DICT,P2P,Pix,"24225291,9",42839
202411,PF,PJ,CENTRO-OESTE,NORTE,entre 20 e 29 anos,Nao se aplica,DICT,P2G,Pix,"3241,46",12
202411,PF,PF,NORTE,NORTE,entre 30 e 39 anos,até 19 anos,QRES,P2P,Pix,"3397399,76",87834
202411,PF,PF,NORDESTE,SUDESTE,entre 30 e 39 anos,entre 30 e 39 anos,MANU,P2P,Pix,"89675553,65",542757
202411,PF,PF,NORDESTE,SUDESTE,entre 50 e 59 anos,Nao informado,QRDN,P2P,Pix,"3688,56",15
202411,PF,PF,SUL,Nao informado,mais de 60 anos,entre 50 e 59 anos,DICT,P2P,Pix,"1802699,68",1152
202411,PJ,PF,SUDESTE,NORTE,Nao se aplica,entre 20 e 29 anos,Nao disponivel,B2P,Nao disponivel,18352266,287298
202411,PF,PF,NORTE,NORDESTE,até 19 anos,entre 40 e 49 anos,DICT,P2P,Pix,"3802939,95",46496
202411,PJ,PF,SUDESTE,Nao informado,Nao se aplica,entre 50 e 59 anos,DICT,B2P,Pix,"21290662,58",10940
202411,PF,PF,SUL,SUDESTE,entre 50 e 59 anos,mais de 60 anos,QRES,P2P,Pix,"899569,99",4917
202411,PF,PF,Nao informado,SUL,entre 30 e 39 anos,até 19 anos,QRES,P2P,Pix,"3681,88",69
202411,PJ,PF,SUDESTE,NORTE,Nao se aplica,entre 40 e 49 anos,MANU,B2P,Pix,"366239955,97",704142
202411,PF,PF,NORDESTE,NORDESTE,entre 30 e 39 anos,entre 50 e 59 anos,QRES,P2P,Pix,"140774176,21",3974198
202411,PF,PF,SUL,SUL,mais de 60 anos,mais de 60 anos,DICT,P2P,Pix,"2900677160,8",3283117
202411,PF,PF,SUDESTE,CENTRO-OESTE,entre 40 e 49 anos,entre 50 e 59 anos,Nao disponivel,P2P,Nao disponivel,"119480,32",359
202411,PF,PJ,CENTRO-OESTE,SUDESTE,mais de 60 anos,Nao se aplica,DICT,P2G,Pix,"62260,04",73
202411,PJ,PF,NORTE,NORDESTE,Nao se aplica,entre 50 e 59 anos,Nao disponivel,B2P,Nao disponivel,"93918,79",366
202411,PJ,PF,SUDESTE,NORDESTE,Nao se aplica,mais de 60 anos,MANU,B2P,Pix,"590592180,61",321529
202411,PJ,PF,NORTE,NORTE,Nao se aplica,entre 30 e 39 anos,QRDN,G2P,Pix,"361,33",2
202411,PF,PF,NORDESTE,NORTE,entre 20 e 29 anos,entre 30 e 39 anos,QRDN,P2P,Pix,"1814682,05",65788
202411,PF,PF,NORDESTE,NORDESTE,entre 30 e 39 anos,entre 30 e 39 anos,QRES,P2P,Pix,"613957264,83",6041997
202411,PF,PF,Nao informado,NORDESTE,entre 30 e 39 anos,entre 50 e 59 anos,QRDN,P2P,Pix,"28038,95",904
202411,PJ,PF,Nao informado,Nao informado,Nao se aplica,entre 40 e 49 anos,DICT,B2P,Pix,"314328,39",369
202411,PF,PF,SUL,CENTRO-OESTE,entre 30 e 39 anos,entre 20 e 29 anos,DICT,P2P,Pix,"25207226,25",103302
202411,PF,PJ,SUL,NORDESTE,entre 20 e 29 anos,Nao se aplica,QRDN,P2B,Pix Saque,"20865,59",103
202411,PF,PF,SUL,NORDESTE,entre 20 e 29 anos,entre 40 e 49 anos,QRDN,P2P,Pix,"391634,36",13176
202411,PF,PF,Nao informado,SUDESTE,mais de 60 anos,entre 40 e 49 anos,MANU,P2P,Pix,"1328236,7",970
202411,PF,PJ,NORDESTE,SUL,entre 40 e 49 anos,Nao se aplica,MANU,P2G,Pix,"2695,84",13
202411,PF,PF,SUDESTE,SUL,entre 50 e 59 anos,entre 30 e 39 anos,Nao disponivel,P2P,Nao disponivel,"112052,93",429
202411,PF,PF,CENTRO-OESTE,NORDESTE,entre 20 e 29 anos,mais de 60 anos,INIC,P2P,Pix,150,3
202411,PF,PF,SUDESTE,SUL,entre 50 e 59 anos,entre 20 e 29 anos,DICT,P2P,Pix,"41764293,35",139389
202411,PF,PF,SUDESTE,NORTE,entre 20 e 29 anos,mais de 60 anos,MANU,P2P,Pix,"1125794,07",3851
202411,PF,PJ,CENTRO-OESTE,CENTRO-OESTE,entre 40 e 49 anos,Nao se aplica,INIC,P2B,Pix,"34736,01",25
202411,PF,PF,NORTE,NORTE,até 19 anos,entre 20 e 29 anos,MANU,P2P,Pix,"32989250,37",586933
202411,PF,PF,NORTE,SUL,entre 20 e 29 anos,até 19 anos,DICT,P2P,Pix,"3261201,03",41060
202411,PF,PJ,SUDESTE,NORTE,entre 50 e 59 anos,Nao se aplica,QRDN,P2G,Pix,"642718,07",1015
202411,PF,PJ,NORTE,NORDESTE,mais de 60 anos,Nao se aplica,QRES,P2G,Pix,"534,44",12
202411,PF,PF,CENTRO-OESTE,Nao informado,entre 40 e 49 anos,entre 40 e 49 anos,Nao disponivel,P2P,Nao disponivel,"17525,07",13
202411,PF,PF,NORDESTE,SUDESTE,entre 50 e 59 anos,Nao informado,QRES,P2P,Pix,"989999,94",861
202411,PF,PF,Nao informado,NORDESTE,entre 40 e 49 anos,até 19 anos,MANU,P2P,Pix,"51098,05",619
202411,PF,PF,SUDESTE,NORDESTE,até 19 anos,entre 20 e 29 anos,QRES,P2P,Pix,"1552927,3",68638
202411,PF,PF,CENTRO-OESTE,NORTE,mais de 60 anos,entre 30 e 39 anos,MANU,P2P,Pix,"2820921,02",5268
202411,PJ,PJ,NORTE,SUDESTE,Nao se aplica,Nao se aplica,QRDN,B2B,Pix Saque,"15329,11",51
202411,PF,PF,SUDESTE,SUL,mais de 60 anos,entre 30 e 39 anos,MANU,P2P,Pix,"8217096,51",14443
202411,PJ,PF,CENTRO-OESTE,SUDESTE,Nao se aplica,até 19 anos,MANU,G2P,Pix,"635273,51",265
202411,PF,PF,NORTE,SUDESTE,mais de 60 anos,entre 40 e 49 anos,Nao disponivel,P2P,Nao disponivel,"164314,24",62
202411,PJ,PF,CENTRO-OESTE,SUDESTE,Nao se aplica,entre 50 e 59 anos,Nao disponivel,G2P,Nao disponivel,100,1
202411,PF,PJ,SUDESTE,SUDESTE,mais de 60 anos,Nao se aplica,QRES,P2B,Pix Saque,"50406,49",325
202411,PF,PF,SUDESTE,SUL,entre 50 e 59 anos,entre 30 e 39 anos,DICT,P2P,Pix,"65358145,29",188775
202411,PF,PF,NORTE,NORTE,Nao informado,entre 20 e 29 anos,MANU,P2P,Pix,"796,5",7
202411,PJ,PF,NORTE,NORDESTE,Nao se aplica,até 19 anos,Nao disponivel,B2P,Nao disponivel,"14113,08",248
202411,PF,PF,Nao informado,SUL,entre 20 e 29 anos,entre 30 e 39 anos,QRDN,P2P,Pix,"23817,04",824
202411,PF,PF,SUDESTE,NORTE,entre 20 e 29 anos,entre 50 e 59 anos,DICT,P2P,Pix,"11010089,89",43295
202411,PF,PF,NORTE,SUDESTE,até 19 anos,entre 20 e 29 anos,Nao disponivel,P2P,Nao disponivel,"59546,06",778
202411,PF,PF,NORDESTE,Nao informado,até 19 anos,entre 30 e 39 anos,DICT,P2P,Pix,"124942,31",1567
202411,PF,PF,NORTE,Nao informado,até 19 anos,entre 40 e 49 anos,QRES,P2P,Pix,"7983,56",269
202411,PF,PF,NORTE,CENTRO-OESTE,até 19 anos,entre 30 e 39 anos,QRES,P2P,Pix,"383087,6",13025
202411,PF,PF,CENTRO-OESTE,NORDESTE,mais de 60 anos,entre 40 e 49 anos,MANU,P2P,Pix,"3503072,37",8990
202411,PF,PF,Nao informado,Nao informado,entre 30 e 39 anos,entre 20 e 29 anos,DICT,P2P,Pix,"1435572,65",6601
202411,PF,PF,SUDESTE,SUDESTE,entre 20 e 29 anos,entre 20 e 29 anos,QRDN,P2P,Pix,"71712115,75",2441858
202411,PF,PJ,SUL,CENTRO-OESTE,entre 30 e 39 anos,Nao se aplica,QRES,P2G,Pix,"16937,59",209
202411,PF,PF,SUL,CENTRO-OESTE,entre 40 e 49 anos,até 19 anos,QRDN,P2P,Pix,"23714,34",413
202411,PF,PF,Nao informado,NORTE,mais de 60 anos,entre 20 e 29 anos,QRES,P2P,Pix,"3570,11",53
202411,PF,PF,NORDESTE,CENTRO-OESTE,mais de 60 anos,entre 20 e 29 anos,Nao disponivel,P2P,Nao disponivel,"107500,13",85
202411,PF,PF,SUDESTE,Nao informado,entre 20 e 29 anos,entre 50 e 59 anos,MANU,P2P,Pix,"489102,58",771
202411,PF,PF,SUL,CENTRO-OESTE,até 19 anos,entre 30 e 39 anos,QRES,P2P,Pix,"127465,63",3417
202411,PF,PF,SUL,SUL,entre 50 e 59 anos,entre 30 e 39 anos,QRES,P2P,Pix,"19827462,46",198274
202411,PF,PF,SUDESTE,NORTE,entre 20 e 29 anos,entre 50 e 59 anos,QRES,P2P,Pix,"411568,87",13163
202411,PJ,PF,SUL,SUDESTE,Nao se aplica,até 19 anos,MANU,G2P,Pix,"3873,01",7
202411,PF,PF,NORDESTE,SUDESTE,entre 20 e 29 anos,entre 40 e 49 anos,INIC,P2P,Pix,450,1
202411,PJ,PF,SUL,SUDESTE,Nao se aplica,Nao informado,DICT,B2P,Pix,162,1
202411,PF,PF,CENTRO-OESTE,SUL,entre 30 e 39 anos,entre 30 e 39 anos,MANU,P2P,Pix,"6337619,53",26400
202411,PF,PF,SUDESTE,SUDESTE,entre 20 e 29 anos,entre 50 e 59 anos,INIC,P2P,Pix,1102,5
202411,PF,PF,SUL,CENTRO-OESTE,até 19 anos,entre 40 e 49 anos,QRES,P2P,Pix,"104789,74",5478
202411,PF,PF,NORDESTE,NORDESTE,entre 50 e 59 anos,Nao informado,QRES,P2P,Pix,"132,5",5
202411,PF,PJ,NORDESTE,NORDESTE,entre 30 e 39 anos,Nao se aplica,INIC,P2B,Pix,"2839,38",21
202411,PF,PF,NORDESTE,Nao informado,mais de 60 anos,entre 40 e 49 anos,DICT,P2P,Pix,"2726660,21",3200
202411,PF,PJ,NORDESTE,SUL,mais de 60 anos,Nao se aplica,MANU,P2G,Pix,"121,2",1
202411,PF,PJ,SUDESTE,NORDESTE,até 19 anos,Nao se aplica,MANU,P2G,Pix,"70,5",2
202411,PF,PF,SUL,CENTRO-OESTE,até 19 anos,entre 50 e 59 anos,MANU,P2P,Pix,"132813,81",1049
202411,PF,PJ,Nao informado,NORDESTE,até 19 anos,Nao se aplica,QRDN,P2B,Pix Saque,200,1
202411,PJ,PJ,CENTRO-OESTE,SUL,Nao se aplica,Nao se aplica,Nao disponivel,B2B,Nao disponivel,"1765822,83",650
202411,PF,PJ,SUL,CENTRO-OESTE,entre 20 e 29 anos,Nao se aplica,DICT,P2B,Pix,"38005593,79",44183
202411,PF,PJ,SUL,Nao informado,entre 50 e 59 anos,Nao se aplica,DICT,P2B,Pix,"37500,99",28
202411,PF,PF,NORTE,CENTRO-OESTE,mais de 60 anos,entre 30 e 39 anos,DICT,P2P,Pix,"24270826,26",41508
202411,PF,PJ,Nao informado,SUDESTE,entre 40 e 49 anos,Nao se aplica,INIC,P2B,Pix,"54,99",4
202411,PF,PJ,CENTRO-OESTE,Nao informado,entre 50 e 59 anos,Nao se aplica,MANU,P2B,Pix,"5971,02",2
202411,PF,PF,Nao informado,SUDESTE,entre 20 e 29 anos,até 19 anos,QRES,P2P,Pix,"8209,46",139
202411,PF,PF,CENTRO-OESTE,SUL,mais de 60 anos,entre 20 e 29 anos,DICT,P2P,Pix,"9753205,77",17666
202411,PF,PF,NORTE,NORDESTE,entre 30 e 39 anos,entre 50 e 59 anos,QRDN,P2P,Pix,"1015185,84",31587
202411,PF,PF,NORDESTE,NORTE,entre 30 e 39 anos,entre 20 e 29 anos,MANU,P2P,Pix,"8343864,63",73808
202411,PJ,PF,SUDESTE,NORTE,Nao se aplica,mais de 60 anos,QRES,B2P,Pix,"201407,48",1261
202411,PF,PF,Nao informado,SUL,entre 40 e 49 anos,entre 40 e 49 anos,MANU,P2P,Pix,"853534,26",1386
202411,PF,PF,SUDESTE,SUDESTE,entre 50 e 59 anos,entre 20 e 29 anos,INIC,P2P,Pix,60,2
202411,PF,PF,Nao informado,SUDESTE,entre 20 e 29 anos,mais de 60 anos,Nao disponivel,P2P,Nao disponivel,3381,6
202411,PJ,PF,SUL,NORTE,Nao se aplica,entre 50 e 59 anos,Nao disponivel,B2P,Nao disponivel,"785226,56",2894
202411,PF,PF,SUL,SUL,mais de 60 anos,mais de 60 anos,QRDN,P2P,Pix,"1907869,7",21387
202411,PF,PF,SUDESTE,NORDESTE,Nao informado,entre 40 e 49 anos,QRES,P2P,Pix,15,1
202411,PF,PF,NORTE,SUL,entre 40 e 49 anos,entre 40 e 49 anos,DICT,P2P,Pix,"25195680,68",99108
202411,PF,PJ,CENTRO-OESTE,SUL,mais de 60 anos,Nao se aplica,QRES,P2B,Pix,"13793105,86",46285
202411,PF,PF,NORTE,NORDESTE,até 19 anos,entre 50 e 59 anos,DICT,P2P,Pix,"1790466,26",20020
202411,PF,PF,SUDESTE,CENTRO-OESTE,entre 20 e 29 anos,entre 50 e 59 anos,DICT,P2P,Pix,"28828337,5",96686
202411,PF,PF,NORTE,CENTRO-OESTE,mais de 60 anos,até 19 anos,MANU,P2P,Pix,"152572,68",1200
202411,PJ,PF,NORDESTE,NORTE,Nao se aplica,entre 40 e 49 anos,MANU,G2P,Pix,"35367,13",15
202411,PF,PF,NORTE,NORTE,entre 30 e 39 anos,mais de 60 anos,Nao disponivel,P2P,Nao disponivel,"1206956,48",3491
202411,PF,PF,SUL,SUDESTE,entre 50 e 59 anos,entre 30 e 39 anos,DICT,P2P,Pix,"64301079,04",177739
202411,PF,PJ,NORDESTE,NORTE,entre 50 e 59 anos,Nao se aplica,Nao disponivel,P2B,Nao disponivel,"32423,27",21
202411,PF,PF,NORTE,NORDESTE,entre 50 e 59 anos,mais de 60 anos,QRES,P2P,Pix,"487932,64",9282
202411,PF,PJ,CENTRO-OESTE,SUL,entre 20 e 29 anos,Nao se aplica,MANU,P2B,Pix,"5581075,05",10895
202411,PF,PF,NORDESTE,NORTE,entre 30 e 39 anos,entre 40 e 49 anos,MANU,P2P,Pix,"9959873,18",65412
202411,PJ,PJ,SUDESTE,SUDESTE,Nao se aplica,Nao se aplica,QRDN,B2B,Pix Troco,"138775,62",259
202411,PF,PJ,SUDESTE,NORTE,entre 50 e 59 anos,Nao se aplica,QRDN,P2B,Pix,"33992692,14",995753
202411,PF,PF,Nao informado,SUDESTE,entre 30 e 39 anos,mais de 60 anos,QRDN,P2P,Pix,"16016,84",600
202411,PJ,PF,CENTRO-OESTE,CENTRO-OESTE,Nao se aplica,Nao informado,DICT,B2P,Pix,"2185,7",4
202411,PF,PF,SUL,SUL,entre 20 e 29 anos,entre 30 e 39 anos,QRES,P2P,Pix,"45308071,2",779591
202411,PF,PF,SUL,SUDESTE,entre 30 e 39 anos,Nao informado,QRES,P2P,Pix,"1023738,63",825
202411,PF,PF,Nao informado,NORTE,entre 40 e 49 anos,até 19 anos,MANU,P2P,Pix,"44988,42",451
202411,PF,PF,CENTRO-OESTE,Nao informado,até 19 anos,até 19 anos,DICT,P2P,Pix,"11284,12",265
202411,PF,PF,SUL,Nao informado,entre 30 e 39 anos,mais de 60 anos,QRDN,P2P,Pix,"955,3",12
202411,PF,PJ,SUDESTE,Nao informado,entre 30 e 39 anos,Nao se aplica,MANU,P2B,Pix,"2385692,13",58
